timestamp,readable_timestamp,provider_id,federation_id,computation_time,total_time,kafka_latency_ms,peak_memory_mb,cpu_percent,bytes_transmitted,dataset_name,status,lattice_size,encryption_time,serialization_time,network_time,service_discovery_time,key_exchange_time,key_verification_time,message_count,retry_count,strategy,threshold,context_sensitivity,node_count,federation_start_time
1749773949.0220494,2025-06-13 01:19:09,ALM_3,fed_l4if41r5,4.0570080280303955,4.0572168827056885,6.460905075073242,206.4609375,0.0,84062,chess_example,completed,0,1.1920928955078125e-06,0.0002155303955078125,0.0013937950134277344,0.0005588531494140625,0.0018842220306396484,0.0005781650543212891,2,0,Unknown,0.5,0.2,1,1749773944.9576051
1749770199.1874454,2025-06-13 00:16:39,ALM_4,fed_4bbal6b2,15.848401308059692,15.84903073310852,4.354238510131836,209.49609375,0.0,1926,mushroom_example,completed,332,4.291534423828125e-06,0.00023865699768066406,0.0022597312927246094,0.0005350112915039062,0.002141714096069336,0.0012159347534179688,2,0,Unknown,0.5,0.2,1,1749770183.3327706
1749770205.4951518,2025-06-13 00:16:45,ALM_1,fed_4bbal6b2,22.156012296676636,22.156236171722412,9.462594985961914,216.47265625,0.0,85499,mushroom_example,completed,83900,1.6689300537109375e-06,0.00025272369384765625,0.0030825138092041016,0.0032150745391845703,0.0051343441009521484,0.0010437965393066406,2,0,Unknown,0.5,0.2,1,1749770183.328246
1749770206.0698078,2025-06-13 00:16:46,ALM_5,fed_4bbal6b2,22.71315336227417,22.71349000930786,15.59138298034668,217.34375,0.0,121565,mushroom_example,completed,119968,4.5299530029296875e-06,0.0003190040588378906,0.0048923492431640625,0.001138448715209961,0.0019693374633789062,0.0005192756652832031,2,0,Unknown,0.5,0.2,1,1749770183.3386703
1749770206.7671776,2025-06-13 00:16:46,ALM_3,fed_4bbal6b2,23.42460608482361,23.424829721450806,11.710643768310547,217.6875,0.0,129445,mushroom_example,completed,127848,1.430511474609375e-06,0.0005488395690917969,0.002713918685913086,0.0035386085510253906,0.004399299621582031,0.0004799365997314453,2,0,Unknown,0.5,0.2,1,1749770183.3287559
1749770208.841026,2025-06-13 00:16:48,ALM_2,fed_4bbal6b2,25.499047994613647,25.499286651611328,10.995864868164062,217.1171875,0.0,135903,mushroom_example,completed,134304,3.337860107421875e-06,0.0004892349243164062,0.0021696090698242188,0.0011751651763916016,0.002719402313232422,0.0008847713470458984,2,0,Unknown,0.5,0.2,1,1749770183.3296866
1749773458.1241374,2025-06-13 01:10:58,ALM_3,fed_c207rljm,13.233307600021362,13.233570575714111,1.917123794555664,223.01953125,0.0,1597,mushroom_example,completed,0,2.1457672119140625e-06,0.00012826919555664062,0.0015208721160888672,0.0007207393646240234,0.0028214454650878906,0.001287698745727539,2,0,Unknown,0.5,0.2,1,1749773444.88799
1749773460.0596154,2025-06-13 01:11:00,ALM_2,fed_c207rljm,15.159493446350098,15.159726858139038,12.268781661987305,224.83203125,0.0,121765,mushroom_example,completed,0,1.6689300537109375e-06,0.00034046173095703125,0.0026929378509521484,0.0005588531494140625,0.0019948482513427734,0.0007853507995605469,2,0,Unknown,0.5,0.2,1,1749773444.8864634
1749773468.4883401,2025-06-13 01:11:08,ALM_1,fed_c207rljm,23.36703109741211,23.36725878715515,11.178016662597656,218.71484375,0.0,140331,mushroom_example,completed,0,1.9073486328125e-06,0.0003566741943359375,0.002636432647705078,0.005881309509277344,0.03274679183959961,0.010871648788452148,2,0,Unknown,0.5,0.2,1,1749773445.1090062
1749773479.163513,2025-06-13 01:11:19,ALM_5,fed_c207rljm,34.103535652160645,34.10380029678345,16.24917984008789,226.66015625,0.0,163142,mushroom_example,completed,0,2.1457672119140625e-06,0.00038123130798339844,0.004414558410644531,0.010850667953491211,0.04308056831359863,0.005837202072143555,2,0,Unknown,0.5,0.2,1,1749773445.0421226
1749770226.6764796,2025-06-13 00:17:06,ALM_4,fed_fufft6oz,13.316919326782227,13.317142486572266,2.1598339080810547,216.29296875,0.0,1903,mushroom_example,completed,304,1.6689300537109375e-06,8.869171142578125e-05,0.0017521381378173828,0.00041031837463378906,0.0008928775787353516,0.0003142356872558594,2,0,Unknown,0.5,0.2,1,1749770213.3564403
