CPU_Usage,CPU_UsageFedFCA,CPU_Usage_Classical_FCA,RAM_Usage,RAM_UsageFedFCA,RAM_Usage_Classical_FCA,RAM_Used,RAM_UsedFedFCA,RAM_Used_Classical_FCA,Runtime FedFCA_ARES_LDP,Runtime_Classical_FCA,context_sensitivity,dataset_name,fraction,global_stability,num_providers,runtimeFedFCA,threshold,type_partition
2.5,2.5,7.65,10.350000000000001,10.350000000000001,15.5,0.9954872131347656,0.9954872131347656,1.64935302734375,52.013633728027344,451.37645721435547,0.3,mushroom,0.75,0,10,52.013596534729004,0.5,IID
6.949999999999999,6.949999999999999,7.65,10.350000000000001,10.350000000000001,15.5,0.9979610443115234,0.9979610443115234,1.64935302734375,52.071106910705566,451.37645721435547,0.4,mushroom,0.75,0,10,52.071069955825806,0.5,IID
2.5,2.5,7.65,10.350000000000001,10.350000000000001,15.5,0.99444580078125,0.99444580078125,1.64935302734375,53.385273694992065,451.37645721435547,0.5,mushroom,0.75,0,10,53.385228395462036,0.5,IID
2.4,2.4,7.65,10.350000000000001,10.350000000000001,15.5,0.9915828704833984,0.9915828704833984,1.64935302734375,51.675724506378174,451.37645721435547,0.6,mushroom,0.75,0,10,51.67568516731262,0.5,IID
4.75,4.75,7.65,10.3,10.3,15.5,0.9894676208496094,0.9894676208496094,1.64935302734375,53.086390256881714,451.37645721435547,0.7,mushroom,0.75,0,10,53.086353063583374,0.5,IID
30,30,7.65,10.3,10.3,15.5,0.9897537231445312,0.9897537231445312,1.64935302734375,55.200992584228516,451.37645721435547,0.8,mushroom,0.75,0,10,55.20092725753784,0.5,IID
35,35,7.65,10.25,10.25,15.5,0.9839439392089844,0.9839439392089844,1.64935302734375,52.16236090660095,451.37645721435547,0.9,mushroom,0.75,0,10,52.16232395172119,0.5,IID
4.75,4.75,7.65,10.25,10.25,15.5,0.9827346801757812,0.9827346801757812,1.64935302734375,43.52223443984985,451.37645721435547,0.1,mushroom,0.5,0.39707708636226313,10,43.52090835571289,0,Non-IID
2.4,2.4,7.65,10.3,10.3,15.5,0.9891681671142578,0.9891681671142578,1.64935302734375,44.064292430877686,451.37645721435547,0.2,mushroom,0.5,0.3853112129968064,10,44.062952280044556,0,Non-IID
2.5,2.5,7.65,10.3,10.3,15.5,0.9934368133544922,0.9934368133544922,1.64935302734375,47.15216827392578,451.37645721435547,0.3,mushroom,0.5,0.39516029313226947,10,47.15077233314514,0,Non-IID
2.4,2.4,7.65,10.3,10.3,15.5,0.9941291809082031,0.9941291809082031,1.64935302734375,44.91286540031433,451.37645721435547,0.4,mushroom,0.5,0.38994045629107843,10,44.91144347190857,0,Non-IID
7.75,7.75,7.65,10.350000000000001,10.350000000000001,15.5,0.9962730407714844,0.9962730407714844,1.64935302734375,41.38116383552551,451.37645721435547,0.5,mushroom,0.5,0.38456453535283436,10,41.379775524139404,0,Non-IID
